date;train;way;station;hour;composition;p1q0;p2q0;p3q0;p0q1;p0q2;p0q3;p0q0
04/06/2019;10;0;AD;08:00:00;2;0.4432;0.498;0.3794375;0.229;0.15;0.11;0.27358
06/06/2019;10;0;AD;08:00:00;2;0.51;0.401;0.406;0.281;0.183;0.137;0.2902400000000001
07/06/2019;10;0;AD;08:00:00;2;0.44524;0.344;0.35;0.291;0.191;0.138;0.30228
13/06/2019;10;0;AD;08:00:00;2;0.403;0.438;0.392;0.284;0.195;0.138;0.2928500000000001
14/06/2019;10;0;AD;08:00:00;2;0.392;0.394;0.369;0.258;0.177;0.133;0.28387
17/06/2019;10;0;AD;08:00:00;2;0.403;0.425;0.3929375;0.248;0.178;0.142;0.28748
18/06/2019;10;0;AD;09:00:00;2;0.521;0.476;0.384;0.381;0.257;0.151;0.41828
19/06/2019;10;0;AD;08:00:00;2;0.387;0.4088;0.317;0.27;0.197;0.138;0.2877600000000002
20/06/2019;10;0;AD;08:00:00;2;0.345;0.432;0.343;0.291;0.198;0.137;0.30427
21/06/2019;10;0;AD;08:00:00;2;0.349;0.334;0.349;0.271;0.196;0.138;0.2938000000000003
24/06/2019;10;0;AD;09:00:00;2;0.361;0.437;0.403;0.246;0.171;0.119;0.2778499999999999
25/06/2019;10;0;AD;08:00:00;2;0.407;0.362;0.3980375;0.253;0.174;0.133;0.28567
26/06/2019;10;0;AD;08:00:00;2;0.368;0.396;0.281;0.234;0.155;0.111;0.27976
27/06/2019;10;0;AD;09:00:00;2;0.484;0.355;0.367;0.301;0.203;0.144;0.3197900000000003
28/06/2019;10;0;AD;08:00:00;2;0.371;0.452;0.331;0.251;0.179;0.126;0.2869599999999999
01/07/2019;10;0;AD;08:00:00;2;0.376;0.427;0.3890875;0.3;0.194;0.139;0.3095700000000001
02/07/2019;10;0;AD;08:00:00;2;0.427;0.401;0.338;0.273;0.178;0.132;0.2884800000000002
03/07/2019;10;0;AD;08:00:00;2;0.395;0.286;0.3936875;0.274;0.184;0.142;0.2878900000000003
04/07/2019;10;0;AD;08:00:00;2;0.412;0.418;0.346;0.298;0.201;0.132;0.30999
05/07/2019;10;0;AD;08:00:00;2;0.364;0.371;0.313;0.328;0.21;0.156;0.33645
28/05/2019;10;0;AD;08:00:00;2;0.445;0.405;0.409;0.421;0.291;0.235;0.4504999999999999
05/06/2019;10;0;AD;08:00:00;2;0.419;0.345;0.275;0.268;0.179;0.122;0.2891500000000001
22/05/2019;10;0;AI;09:00:00;2;0.479;0.268;0.385666666666667;0.399;0.335;0.383;0.38893
23/05/2019;10;0;AI;09:00:00;2;0.784;0.354;0.3088;0.28;0.235;0.267;0.3139799999999998
27/05/2019;10;0;AI;09:00:00;2;0.483;0.2908;0.30445;0.382;0.368;0.354;0.4070100000000001
29/05/2019;10;0;AI;09:00:00;2;0.381;0.285;0.272;0.346;0.323;0.313;0.3789899999999999
03/06/2019;10;0;AI;09:00:00;2;0.501;0.22;0.351;0.303;0.296;0.288;0.3500600000000004
04/06/2019;10;0;AI;09:00:00;2;0.4568;0.231;0.398;0.238;0.242;0.229;0.28367
06/06/2019;10;0;AI;09:00:00;2;0.483;0.456;0.33825;0.298;0.361;0.281;0.39298
07/06/2019;10;0;AI;09:00:00;2;0.427;0.236;0.29;0.308;0.317;0.291;0.3626100000000001
13/06/2019;10;0;AI;09:00:00;2;0.461;0.325;0.386;0.311;0.322;0.284;0.37079
14/06/2019;10;0;AI;09:00:00;2;0.48;0.239;0.37;0.285;0.277;0.258;0.3192900000000002
17/06/2019;10;0;AI;09:00:00;2;0.245;0.348;0.386023333333333;0.273;0.259;0.248;0.3271699999999999
18/06/2019;10;0;AI;09:00:00;2;0.499;0.279;0.358;0.427;0.362;0.381;0.4628000000000001
19/06/2019;10;0;AI;09:00:00;2;0.484;0.292;0.349254666666667;0.3;0.284;0.27;0.3438300000000002
20/06/2019;10;0;AI;09:00:00;2;0.494;0.323;0.353;0.33;0.348;0.291;0.4000399999999999
21/06/2019;10;0;AI;09:00:00;2;0.462;0.263;0.313;0.309;0.312;0.271;0.3638099999999998
24/06/2019;10;0;AI;09:00:00;2;0.502;0.331;0.341;0.27;0.279;0.246;0.3091099999999999
25/06/2019;10;0;AI;09:00:00;2;0.4568;0.274;0.379;0.273;0.272;0.253;0.32027
26/06/2019;10;0;AI;09:00:00;2;0.456;0.191;0.264;0.262;0.264;0.234;0.28573
27/06/2019;10;0;AI;09:00:00;2;0.504;0.236;0.306;0.331;0.309;0.301;0.3553399999999999
28/06/2019;10;0;AI;09:00:00;2;0.428;0.23;0.304;0.274;0.267;0.251;0.28967
01/07/2019;10;0;AI;09:00:00;2;0.53576;0.275;0.33341;0.326;0.332;0.3;0.3666900000000002
02/07/2019;10;0;AI;09:00:00;2;0.634;0.292;0.495;0.3;0.282;0.273;0.3574200000000002
03/07/2019;10;0;AI;09:00:00;2;0.423;0.252;0.293;0.297;0.303;0.274;0.33358
04/07/2019;10;0;AI;09:00:00;2;0.463;0.2765;0.367;0.325;0.318;0.298;0.3569699999999999
05/07/2019;10;0;AI;09:00:00;2;0.34;0.2736;0.277;0.357;0.357;0.328;0.3957100000000002
28/05/2019;10;0;AI;09:00:00;2;0.451;0.275;0.387;0.45;0.407;0.421;0.4828099999999999
05/06/2019;10;0;AI;09:00:00;2;0.379;0.257;0.318;0.293;0.28;0.268;0.3188500000000001
22/05/2019;10;0;AJ;09:00:00;2;0.389;0.3838;0.203;0.399;0.362;0.335;0.3824699999999996
23/05/2019;10;0;AJ;09:00:00;2;0.368;0.242;0.227;0.28;0.27;0.235;0.2997700000000001
27/05/2019;10;0;AJ;09:00:00;2;0.351;0.3846;0.226;0.382;0.43;0.368;0.4252099999999998
29/05/2019;10;0;AJ;09:00:00;2;0.3398;0.338;0.221;0.346;0.463;0.323;0.4796499999999999
03/06/2019;10;0;AJ;09:00:00;2;0.263;0.46;0.236;0.303;0.357;0.296;0.3526699999999996
04/06/2019;10;0;AJ;09:00:00;2;0.283;0.458;0.198;0.238;0.294;0.242;0.2911699999999998
06/06/2019;10;0;AJ;09:00:00;2;0.562;0.3842;0.2208;0.298;0.461;0.361;0.4653000000000002
07/06/2019;10;0;AJ;09:00:00;2;0.318;0.344;0.203;0.308;0.402;0.317;0.4027299999999997
13/06/2019;10;0;AJ;09:00:00;2;0.42;0.48;0.207;0.311;0.394;0.322;0.38664
14/06/2019;10;0;AJ;09:00:00;2;0.345;0.433;0.236;0.285;0.316;0.277;0.3223000000000001
17/06/2019;10;0;AJ;09:00:00;2;0.306;0.453;0.216;0.273;0.292;0.259;0.3059399999999999
18/06/2019;10;0;AJ;09:00:00;2;0.387;0.432;0.242;0.427;0.403;0.362;0.4197899999999997
19/06/2019;10;0;AJ;09:00:00;2;0.366;0.202;0.21695;0.3;0.331;0.284;0.3396999999999999
20/06/2019;10;0;AJ;09:00:00;2;0.419;0.444;0.223;0.33;0.415;0.348;0.4248599999999997
21/06/2019;10;0;AJ;09:00:00;2;0.386;0.364;0.205;0.309;0.361;0.312;0.3578499999999995
24/06/2019;10;0;AJ;09:00:00;2;0.44;0.413;0.223;0.27;0.312;0.279;0.3138
25/06/2019;10;0;AJ;09:00:00;2;0.376;0.455;0.22555;0.273;0.323;0.272;0.32
26/06/2019;10;0;AJ;09:00:00;2;0.265;0.36;0.218;0.262;0.322;0.264;0.3167299999999999
27/06/2019;10;0;AJ;09:00:00;2;0.33;0.369;0.218;0.331;0.368;0.309;0.3583999999999996
28/06/2019;10;0;AJ;09:00:00;2;0.296;0.406;0.207;0.274;0.337;0.267;0.3289600000000001
01/07/2019;10;0;AJ;09:00:00;2;0.37;0.394;0.252;0.326;0.391;0.332;0.3880000000000001
02/07/2019;10;0;AJ;09:00:00;2;0.398;0.591;0.236;0.3;0.317;0.282;0.3279399999999999
03/07/2019;10;0;AJ;09:00:00;2;0.349;0.371;0.215;0.297;0.361;0.303;0.3606599999999995
04/07/2019;10;0;AJ;09:00:00;2;0.32576;0.467;0.232;0.325;0.37;0.318;0.3640299999999998
05/07/2019;10;0;AJ;09:00:00;2;0.3398;0.358;0.22;0.357;0.4;0.357;0.4004800000000001
28/05/2019;10;0;AJ;09:00:00;2;0.373;0.457;0.21439;0.45;0.482;0.407;0.4850499999999996
05/06/2019;10;0;AJ;09:00:00;2;0.364;0.4;0.215;0.293;0.351;0.28;0.3451499999999998
22/05/2019;10;0;AK;09:00:00;2;0.41;0.112;0.297666666666667;0.399;0.383;0.252;0.3930800000000001
23/05/2019;10;0;AK;09:00:00;2;0.716;0.305;0.2658;0.28;0.267;0.224;0.30358
27/05/2019;10;0;AK;09:00:00;2;0.3245;0.1616;0.28075;0.382;0.354;0.225;0.3966599999999997
29/05/2019;10;0;AK;09:00:00;2;0.32;0.163;0.227;0.346;0.313;0.21;0.3544799999999999
03/06/2019;10;0;AK;09:00:00;2;0.394;0.127;0.333;0.303;0.288;0.201;0.3056800000000002
04/06/2019;10;0;AK;09:00:00;2;0.4473;0.12;0.355;0.238;0.229;0.15;0.25025
06/06/2019;10;0;AK;09:00:00;2;0.394;0.325;0.290916666666667;0.298;0.281;0.183;0.3060099999999999
07/06/2019;10;0;AK;09:00:00;2;0.367;0.138;0.259;0.308;0.291;0.191;0.3186199999999995
13/06/2019;10;0;AK;09:00:00;2;0.424;0.162;0.323;0.311;0.284;0.195;0.3145100000000001
14/06/2019;10;0;AK;08:00:00;2;0.409;0.144;0.309;0.285;0.258;0.177;0.2860100000000002
17/06/2019;10;0;AK;08:00:00;2;0.13;0.306;0.336933333333333;0.273;0.248;0.178;0.2952500000000002
18/06/2019;10;0;AK;09:00:00;2;0.392;0.138;0.307;0.427;0.381;0.257;0.4285100000000003
19/06/2019;10;0;AK;09:00:00;2;0.41;0.246;0.30012;0.3;0.27;0.197;0.30846
20/06/2019;10;0;AK;09:00:00;2;0.373;0.182;0.312;0.33;0.291;0.198;0.33106
21/06/2019;10;0;AK;09:00:00;2;0.382;0.131;0.281;0.309;0.271;0.196;0.3195199999999999
24/06/2019;10;0;AK;09:00:00;2;0.435;0.143;0.286;0.27;0.246;0.171;0.26469
25/06/2019;10;0;AK;09:00:00;2;0.4473;0.149;0.329;0.273;0.253;0.174;0.2690099999999999
26/06/2019;10;0;AK;09:00:00;2;0.356;0.092;0.252;0.262;0.234;0.155;0.2750000000000002
27/06/2019;10;0;AK;09:00:00;2;0.4;0.123;0.27;0.331;0.301;0.203;0.3383199999999999
28/06/2019;10;0;AK;09:00:00;2;0.377;0.118;0.256;0.274;0.251;0.179;0.28915
01/07/2019;10;0;AK;09:00:00;2;0.4084;0.144;0.299663333333333;0.326;0.3;0.194;0.2995199999999998
02/07/2019;10;0;AK;08:00:00;2;0.435;0.125;0.418;0.3;0.273;0.178;0.31697
03/07/2019;10;0;AK;09:00:00;2;0.338;0.129;0.248;0.297;0.274;0.184;0.31105
04/07/2019;10;0;AK;09:00:00;2;0.387;0.162;0.304;0.325;0.298;0.201;0.2907199999999998
05/07/2019;10;0;AK;09:00:00;2;0.312;0.1642;0.245;0.357;0.328;0.21;0.3490399999999999
28/05/2019;10;0;AK;09:00:00;2;0.409;0.121;0.307;0.45;0.421;0.291;0.4232000000000001
05/06/2019;10;0;AK;09:00:00;2;0.298;0.133;0.277;0.293;0.268;0.179;0.3110799999999999
22/05/2019;10;0;AM;08:00:00;2;0.487;0.368;0.382;0.252;0.21;0.174;0.36924
23/05/2019;10;0;AM;08:00:00;2;0.367;0.3902;0.283;0.224;0.196;0.163;0.3165600000000001
27/05/2019;10;0;AM;08:00:00;2;0.356;0.356;0.350666666666667;0.225;0.157;0.129;0.3299
29/05/2019;10;0;AM;09:00:00;2;0.324;0.324;0.242;0.21;0.133;0.11;0.2986400000000002
03/06/2019;10;0;AM;08:00:00;2;0.40775;0.347;0.293;0.201;0.157;0.132;0.29023
04/06/2019;10;0;AM;08:00:00;2;0.3985;0.442;0.32975;0.15;0.11;0.088;0.20414
06/06/2019;10;0;AM;08:00:00;2;0.46;0.355;0.352;0.183;0.137;0.109;0.25916
07/06/2019;10;0;AM;08:00:00;2;0.4071;0.302;0.309;0.191;0.138;0.117;0.2744799999999999
13/06/2019;10;0;AM;08:00:00;2;0.375;0.384;0.347;0.195;0.138;0.116;0.28102
14/06/2019;10;0;AM;08:00:00;2;0.352;0.349;0.325;0.177;0.133;0.113;0.2557099999999999
17/06/2019;10;0;AM;08:00:00;2;0.37;0.379;0.3355;0.178;0.142;0.121;0.25406
18/06/2019;10;0;AM;08:00:00;2;0.461;0.42;0.332;0.257;0.151;0.118;0.36961
19/06/2019;10;0;AM;08:00:00;2;0.347;0.3654;0.278;0.197;0.138;0.119;0.2754599999999999
20/06/2019;10;0;AM;08:00:00;2;0.309;0.386;0.298;0.198;0.137;0.116;0.28852
21/06/2019;10;0;AM;08:00:00;2;0.309;0.301;0.304;0.196;0.138;0.11;0.2799199999999999
24/06/2019;10;0;AM;09:00:00;2;0.322;0.381;0.372;0.171;0.119;0.103;0.23095
25/06/2019;10;0;AM;08:00:00;2;0.358;0.321;0.33295;0.174;0.133;0.11;0.24292
26/06/2019;10;0;AM;08:00:00;2;0.33;0.353;0.247;0.155;0.111;0.094;0.2097699999999999
27/06/2019;10;0;AM;08:00:00;2;0.437;0.309;0.324;0.203;0.144;0.123;0.3058599999999999
28/06/2019;10;0;AM;08:00:00;2;0.331;0.399;0.291;0.179;0.126;0.104;0.2603699999999999
01/07/2019;10;0;AM;08:00:00;2;0.328;0.3776;0.34115;0.194;0.139;0.112;0.2822099999999999
02/07/2019;10;0;AM;08:00:00;2;0.382;0.349;0.293;0.178;0.132;0.105;0.2577399999999998
03/07/2019;10;0;AM;08:00:00;2;0.361;0.262;0.33075;0.184;0.142;0.112;0.26488
04/07/2019;10;0;AM;08:00:00;2;0.36;0.361;0.306;0.201;0.132;0.106;0.29422
05/07/2019;10;0;AM;08:00:00;2;0.33;0.33;0.274;0.21;0.156;0.128;0.30703
28/05/2019;10;0;AM;08:00:00;2;0.397;0.362;0.368;0.291;0.235;0.195;0.3933900000000001
05/06/2019;10;0;AM;08:00:00;2;0.381;0.31;0.246;0.179;0.122;0.098;0.2607199999999999
22/05/2019;10;0;AT;08:00:00;2;0.339;0.256;0.253;0.21;0.138;0.174;0.2726299999999999
23/05/2019;10;0;AT;08:00:00;2;0.253;0.272;0.172;0.196;0.136;0.163;0.2531000000000001
27/05/2019;10;0;AT;08:00:00;2;0.239;0.247;0.20575;0.157;0.105;0.129;0.21898
29/05/2019;10;0;AT;08:00:00;2;0.225;0.218;0.17;0.133;0.088;0.11;0.1785
03/06/2019;10;0;AT;08:00:00;2;0.2598;0.226;0.211;0.157;0.114;0.132;0.21777
04/06/2019;10;0;AT;08:00:00;2;0.26036;0.317;0.203;0.11;0.066;0.088;0.15283
06/06/2019;10;0;AT;08:00:00;2;0.318;0.243;0.204;0.137;0.085;0.109;0.18953
07/06/2019;10;0;AT;08:00:00;2;0.256072;0.227;0.204;0.138;0.092;0.117;0.1900000000000001
13/06/2019;10;0;AT;08:00:00;2;0.251;0.265;0.23;0.138;0.092;0.116;0.1897800000000001
14/06/2019;10;0;AT;08:00:00;2;0.228;0.247;0.219;0.133;0.097;0.113;0.18558
17/06/2019;10;0;AT;08:00:00;2;0.239;0.274;0.20075;0.142;0.094;0.121;0.18827
18/06/2019;10;0;AT;08:00:00;2;0.306;0.283;0.198;0.151;0.088;0.118;0.2046899999999997
19/06/2019;10;0;AT;08:00:00;2;0.227;0.2504;0.203;0.138;0.095;0.119;0.1878400000000001
20/06/2019;10;0;AT;08:00:00;2;0.22;0.286;0.179;0.137;0.1;0.116;0.18057
21/06/2019;10;0;AT;08:00:00;2;0.196;0.229;0.198;0.138;0.089;0.11;0.19204
24/06/2019;10;0;AT;08:00:00;2;0.209;0.26;0.26;0.119;0.079;0.103;0.17054
25/06/2019;10;0;AT;08:00:00;2;0.225;0.236;0.2048;0.133;0.093;0.11;0.18962
26/06/2019;10;0;AT;08:00:00;2;0.219;0.27;0.174;0.111;0.075;0.094;0.1542399999999999
27/06/2019;10;0;AT;08:00:00;2;0.296;0.22;0.191;0.144;0.095;0.123;0.1964599999999999
28/06/2019;10;0;AT;08:00:00;2;0.209;0.274;0.197;0.126;0.082;0.104;0.1803699999999999
01/07/2019;10;0;AT;08:00:00;2;0.196;0.2504;0.2024;0.139;0.09;0.112;0.1931800000000001
02/07/2019;10;0;AT;08:00:00;2;0.245;0.238;0.194;0.132;0.079;0.105;0.1813599999999999
03/07/2019;10;0;AT;08:00:00;2;0.232;0.186;0.2048;0.142;0.089;0.112;0.1906800000000001
04/07/2019;10;0;AT;08:00:00;2;0.236;0.248;0.197;0.132;0.088;0.106;0.18541
05/07/2019;10;0;AT;08:00:00;2;0.218;0.223;0.176;0.156;0.098;0.128;0.21533
28/05/2019;10;0;AT;08:00:00;2;0.279;0.234;0.247;0.235;0.151;0.195;0.2862299999999997
05/06/2019;10;0;AT;08:00:00;2;0.265;0.204;0.174;0.122;0.076;0.098;0.1676699999999999
22/05/2019;10;0;AW;08:00:00;2;0.244;0.195;0.162;0.088;0.138;0.174;0.2140899999999999
23/05/2019;10;0;AW;08:00:00;2;0.184;0.1834;0.163;0.107;0.136;0.163;0.2020699999999999
27/05/2019;10;0;AW;08:00:00;2;0.175;0.194;0.140333333333333;0.074;0.105;0.129;0.15685
29/05/2019;10;0;AW;08:00:00;2;0.165;0.166;0.129;0.064;0.088;0.11;0.1303299999999999
03/06/2019;10;0;AW;08:00:00;2;0.1728;0.161;0.152;0.089;0.114;0.132;0.1546699999999998
04/06/2019;10;0;AW;08:00:00;2;0.18596;0.248;0.15;0.039;0.066;0.088;0.1181700000000001
06/06/2019;10;0;AW;08:00:00;2;0.229;0.187;0.125;0.057;0.085;0.109;0.1298299999999999
07/06/2019;10;0;AW;08:00:00;2;0.185992;0.17;0.133;0.062;0.092;0.117;0.1369899999999999
13/06/2019;10;0;AW;08:00:00;2;0.177;0.204;0.151;0.073;0.092;0.116;0.1358399999999999
14/06/2019;10;0;AW;08:00:00;2;0.17;0.188;0.162;0.068;0.097;0.113;0.1357
17/06/2019;10;0;AW;08:00:00;2;0.181;0.21;0.1455;0.063;0.094;0.121;0.1442099999999999
18/06/2019;10;0;AW;08:00:00;2;0.211;0.202;0.14;0.061;0.088;0.118;0.1384599999999999
19/06/2019;10;0;AW;08:00:00;2;0.175;0.19948;0.142;0.068;0.095;0.119;0.1421299999999999
20/06/2019;10;0;AW;08:00:00;2;0.164;0.209;0.129;0.064;0.1;0.116;0.1369699999999999
21/06/2019;10;0;AW;08:00:00;2;0.15;0.172;0.149;0.061;0.089;0.11;0.1316499999999999
24/06/2019;10;0;AW;08:00:00;2;0.15;0.184;0.198;0.055;0.079;0.103;0.12456
25/06/2019;10;0;AW;08:00:00;2;0.168;0.186;0.15;0.066;0.093;0.11;0.1329
26/06/2019;10;0;AW;08:00:00;2;0.166;0.214;0.116;0.059;0.075;0.094;0.11899
27/06/2019;10;0;AW;08:00:00;2;0.205;0.162;0.129;0.064;0.095;0.123;0.14603
28/06/2019;10;0;AW;08:00:00;2;0.162;0.196;0.139;0.055;0.082;0.104;0.1292499999999999
01/07/2019;10;0;AW;08:00:00;2;0.133;0.18588;0.1438;0.063;0.09;0.112;0.1313999999999999
02/07/2019;10;0;AW;08:00:00;2;0.169;0.177;0.132;0.048;0.079;0.105;0.1296199999999999
03/07/2019;10;0;AW;08:00:00;2;0.169;0.136;0.1432;0.058;0.089;0.112;0.1309099999999999
04/07/2019;10;0;AW;08:00:00;2;0.168;0.178;0.14;0.054;0.088;0.106;0.1306699999999998
05/07/2019;10;0;AW;08:00:00;2;0.16;0.151;0.123;0.068;0.098;0.128;0.1533999999999999
28/05/2019;10;0;AW;08:00:00;2;0.217;0.175;0.191;0.107;0.151;0.195;0.2273599999999999
05/06/2019;10;0;AW;08:00:00;2;0.198;0.155;0.134;0.056;0.076;0.098;0.1187700000000001
22/05/2019;10;0;AX;NA;2;0.118;0.1;0.092;NA;NA;NA;0.071319580078125
23/05/2019;10;0;AX;NA;2;0.085;0.0872;0.091;NA;NA;NA;0.069580078125
27/05/2019;10;0;AX;NA;2;0.093;0.099;0.0785;NA;NA;NA;0.069244384765625
29/05/2019;10;0;AX;NA;2;0.081;0.081;0.067;NA;NA;NA;0.0673828125
03/06/2019;10;0;AX;NA;2;0.0916;0.09;0.081;NA;NA;NA;0.069122314453125
04/06/2019;10;0;AX;NA;2;0.095;0.1;0.0702;NA;NA;NA;0.068695068359375
06/06/2019;10;0;AX;NA;2;0.117;0.103;0.07;NA;NA;NA;0.06964111328125
07/06/2019;10;0;AX;NA;2;0.087;0.085;0.067;NA;NA;NA;0.067718505859375
13/06/2019;10;0;AX;NA;2;0.087;0.093;0.073;NA;NA;NA;0.068389892578125
14/06/2019;10;0;AX;NA;2;0.079;0.093;0.098;NA;NA;NA;0.070037841796875
17/06/2019;10;0;AX;NA;2;0.091;0.105;0.0763333333333333;NA;NA;NA;0.06915283203125
18/06/2019;10;0;AX;NA;2;0.093;0.094;0.081;NA;NA;NA;0.069305419921875
19/06/2019;10;0;AX;NA;2;0.091;0.0935;0.075;NA;NA;NA;0.0687255859375
20/06/2019;10;0;AX;NA;2;0.074;0.103;0.079;NA;NA;NA;0.068634033203125
21/06/2019;10;0;AX;NA;2;0.075;0.085;0.079;NA;NA;NA;0.06817626953125
24/06/2019;10;0;AX;NA;2;0.079;0.096;0.094;NA;NA;NA;0.069793701171875
25/06/2019;10;0;AX;NA;2;0.082;0.085;0.0870833333333333;NA;NA;NA;0.069091796875
26/06/2019;10;0;AX;NA;2;0.075;0.098;0.069;NA;NA;NA;0.0677490234375
27/06/2019;10;0;AX;NA;2;0.1;0.078;0.065;NA;NA;NA;0.067901611328125
28/06/2019;10;0;AX;NA;2;0.085;0.093;0.08;NA;NA;NA;0.068878173828125
01/07/2019;10;0;AX;NA;2;0.062;0.0902;0.07704;NA;NA;NA;0.067657470703125
02/07/2019;10;0;AX;NA;2;0.085;0.088;0.056;NA;NA;NA;0.066864013671875
03/07/2019;10;0;AX;NA;2;0.082;0.071;0.0854666666666667;NA;NA;NA;0.068572998046875
04/07/2019;10;0;AX;NA;2;0.086;0.09;0.079;NA;NA;NA;0.068756103515625
05/07/2019;10;0;AX;NA;2;0.085;0.071;0.072;NA;NA;NA;0.067657470703125
28/05/2019;10;0;AX;NA;2;0.112;0.092;0.1;NA;NA;NA;0.07147216796875
05/06/2019;10;0;AX;NA;2;0.114;0.078;0.08;NA;NA;NA;0.069610595703125
22/05/2019;10;0;BB;09:00:00;2;0.393;0.204;0.386666666666667;0.362;0.365;0.335;0.33199
23/05/2019;10;0;BB;09:00:00;2;0.235;0.254;0.37825;0.27;0.292;0.235;0.2829499999999999
27/05/2019;10;0;BB;09:00:00;2;0.336;0.237;0.367;0.43;0.432;0.368;0.3877300000000001
29/05/2019;10;0;BB;09:00:00;2;0.344;0.232;0.315;0.463;0.523;0.323;0.5189000000000001
03/06/2019;10;0;BB;09:00:00;2;0.273;0.217;0.434;0.357;0.36;0.296;0.3321800000000002
04/06/2019;10;0;BB;09:00:00;2;0.282;0.216;0.381;0.294;0.291;0.242;0.2756099999999997
06/06/2019;10;0;BB;09:00:00;2;0.3266;0.416;0.38245;0.461;0.461;0.361;0.4279499999999999
07/06/2019;10;0;BB;09:00:00;2;0.302;0.204;0.397;0.402;0.406;0.317;0.39419
13/06/2019;10;0;BB;09:00:00;2;0.414;0.197;0.469;0.394;0.399;0.322;0.3864599999999999
14/06/2019;10;0;BB;09:00:00;2;0.338;0.243;0.362;0.316;0.319;0.277;0.2981599999999998
17/06/2019;10;0;BB;09:00:00;2;0.313;0.218;0.375;0.292;0.291;0.259;0.2755599999999997
18/06/2019;10;0;BB;09:00:00;2;0.399;0.222;0.373;0.403;0.419;0.362;0.3927900000000002
19/06/2019;10;0;BB;09:00:00;2;0.188;0.342;0.409733333333333;0.331;0.346;0.284;0.3251799999999999
20/06/2019;10;0;BB;09:00:00;2;0.399;0.203;0.356;0.415;0.425;0.348;0.3914499999999999
21/06/2019;10;0;BB;09:00:00;2;0.383;0.203;0.354;0.361;0.363;0.312;0.3324300000000001
24/06/2019;10;0;BB;09:00:00;2;0.405;0.229;0.425;0.312;0.315;0.279;0.2944099999999999
25/06/2019;10;0;BB;09:00:00;2;0.378;0.2962;0.373;0.323;0.328;0.272;0.2920599999999997
26/06/2019;10;0;BB;09:00:00;2;0.298;0.226;0.313;0.322;0.326;0.264;0.2917299999999998
27/06/2019;10;0;BB;09:00:00;2;0.333;0.215;0.339;0.368;0.372;0.309;0.3313600000000002
28/06/2019;10;0;BB;09:00:00;2;0.291;0.204;0.298;0.337;0.347;0.267;0.3184299999999999
01/07/2019;10;0;BB;09:00:00;2;0.368;0.249;0.384;0.391;0.391;0.332;0.3681899999999999
02/07/2019;10;0;BB;09:00:00;2;0.382;0.219;0.421;0.317;0.319;0.282;0.3004899999999999
03/07/2019;10;0;BB;09:00:00;2;0.326;0.231;0.325;0.361;0.369;0.303;0.3421100000000002
04/07/2019;10;0;BB;09:00:00;2;0.306;0.228;0.401;0.37;0.381;0.318;0.3527199999999998
05/07/2019;10;0;BB;09:00:00;2;0.29312;0.224;0.356;0.4;0.405;0.357;0.4176899999999998
28/05/2019;10;0;BB;09:00:00;2;0.356;0.2412;0.464;0.482;0.488;0.407;0.4472699999999999
05/06/2019;10;0;BB;09:00:00;2;0.361;0.242;0.401;0.351;0.35;0.28;0.3236400000000002
22/05/2019;10;0;BD;08:00:00;2;0.15;0.142;0.124;0.088;NA;NA;0.1233100891113281
23/05/2019;10;0;BD;08:00:00;2;0.118;0.121;0.115;0.107;NA;NA;0.1462059020996093
27/05/2019;10;0;BD;08:00:00;2;0.119;0.134;0.0873333333333333;0.074;NA;NA;0.1081352233886718
29/05/2019;10;0;BD;08:00:00;2;0.114;0.114;0.094;0.064;NA;NA;0.0955162048339843
03/06/2019;10;0;BD;08:00:00;2;0.1262;0.122;0.104;0.089;NA;NA;0.1252822875976562
04/06/2019;10;0;BD;08:00:00;2;0.13244;0.148;0.11175;0.039;NA;NA;0.0698204040527343
06/06/2019;10;0;BD;08:00:00;2;0.162;0.136;0.088;0.057;NA;NA;0.0896034240722656
07/06/2019;10;0;BD;08:00:00;2;0.128488;0.115;0.095;0.062;NA;NA;0.0927009582519531
13/06/2019;10;0;BD;08:00:00;2;0.121;0.133;0.104;0.073;NA;NA;0.1075172424316406
14/06/2019;10;0;BD;08:00:00;2;0.112;0.128;0.124;0.068;NA;NA;0.0995063781738281
17/06/2019;10;0;BD;08:00:00;2;0.128;0.148;0.103;0.063;NA;NA;0.0957603454589843
18/06/2019;10;0;BD;08:00:00;2;0.141;0.136;0.106;0.061;NA;NA;0.0949020385742187
19/06/2019;10;0;BD;08:00:00;2;0.128;0.13325;0.098;0.068;NA;NA;0.1002578735351562
20/06/2019;10;0;BD;08:00:00;2;0.115;0.139;0.1;0.064;NA;NA;0.0972251892089843
21/06/2019;10;0;BD;08:00:00;2;0.102;0.111;0.105;0.061;NA;NA;0.0913505554199218
24/06/2019;10;0;BD;08:00:00;2;0.114;0.134;0.13;0.055;NA;NA;0.0865440368652343
25/06/2019;10;0;BD;08:00:00;2;0.119;0.125;0.1096875;0.066;NA;NA;0.1003875732421875
26/06/2019;10;0;BD;08:00:00;2;0.107;0.142;0.094;0.059;NA;NA;0.0898513793945312
27/06/2019;10;0;BD;08:00:00;2;0.146;0.107;0.081;0.064;NA;NA;0.0973358154296875
28/06/2019;10;0;BD;08:00:00;2;0.111;0.142;0.108;0.055;NA;NA;0.0846977233886718
01/07/2019;10;0;BD;08:00:00;2;0.08;0.1254;0.0984;0.063;NA;NA;0.0952796936035156
