date;train;way;station;hour;composition;p1q0;p2q0;p3q0;p0q1;p0q2;p0q3;day
05/06/2019;10;0;AD;08:00:00;2;0.419;0.345;0.275;0.268;0.179;0.122;
22/05/2019;10;0;AI;09:00:00;2;0.479;0.268;0.385666666666667;0.399;0.335;0.383;
23/05/2019;10;0;AI;09:00:00;2;0.784;0.354;0.3088;0.28;0.235;0.267;
27/05/2019;10;0;AI;09:00:00;2;0.483;0.2908;0.30445;0.382;0.368;0.354;
29/05/2019;10;0;AI;09:00:00;2;0.381;0.285;0.272;0.346;0.323;0.313;
03/06/2019;10;0;AI;09:00:00;2;0.501;0.22;0.351;0.303;0.296;0.288;
04/06/2019;10;0;AI;09:00:00;2;0.4568;0.231;0.398;0.238;0.242;0.229;
06/06/2019;10;0;AI;09:00:00;2;0.483;0.456;0.33825;0.298;0.361;0.281;
07/06/2019;10;0;AI;09:00:00;2;0.427;0.236;0.29;0.308;0.317;0.291;
13/06/2019;10;0;AI;09:00:00;2;0.461;0.325;0.386;0.311;0.322;0.284;
14/06/2019;10;0;AI;09:00:00;2;0.48;0.239;0.37;0.285;0.277;0.258;
17/06/2019;10;0;AI;09:00:00;2;0.245;0.348;0.386023333333333;0.273;0.259;0.248;
18/06/2019;10;0;AI;09:00:00;2;0.499;0.279;0.358;0.427;0.362;0.381;
19/06/2019;10;0;AI;09:00:00;2;0.484;0.292;0.349254666666667;0.3;0.284;0.27;
20/06/2019;10;0;AI;09:00:00;2;0.494;0.323;0.353;0.33;0.348;0.291;
21/06/2019;10;0;AI;09:00:00;2;0.462;0.263;0.313;0.309;0.312;0.271;
24/06/2019;10;0;AI;09:00:00;2;0.502;0.331;0.341;0.27;0.279;0.246;
25/06/2019;10;0;AI;09:00:00;2;0.4568;0.274;0.379;0.273;0.272;0.253;
26/06/2019;10;0;AI;09:00:00;2;0.456;0.191;0.264;0.262;0.264;0.234;
27/06/2019;10;0;AI;09:00:00;2;0.504;0.236;0.306;0.331;0.309;0.301;
28/06/2019;10;0;AI;09:00:00;2;0.428;0.23;0.304;0.274;0.267;0.251;
01/07/2019;10;0;AI;09:00:00;2;0.53576;0.275;0.33341;0.326;0.332;0.3;
02/07/2019;10;0;AI;09:00:00;2;0.634;0.292;0.495;0.3;0.282;0.273;
03/07/2019;10;0;AI;09:00:00;2;0.423;0.252;0.293;0.297;0.303;0.274;
04/07/2019;10;0;AI;09:00:00;2;0.463;0.2765;0.367;0.325;0.318;0.298;
05/07/2019;10;0;AI;09:00:00;2;0.34;0.2736;0.277;0.357;0.357;0.328;
28/05/2019;10;0;AI;09:00:00;2;0.451;0.275;0.387;0.45;0.407;0.421;
05/06/2019;10;0;AI;09:00:00;2;0.379;0.257;0.318;0.293;0.28;0.268;
22/05/2019;10;0;AJ;09:00:00;2;0.389;0.3838;0.203;0.399;0.362;0.335;
23/05/2019;10;0;AJ;09:00:00;2;0.368;0.242;0.227;0.28;0.27;0.235;
27/05/2019;10;0;AJ;09:00:00;2;0.351;0.3846;0.226;0.382;0.43;0.368;
29/05/2019;10;0;AJ;09:00:00;2;0.3398;0.338;0.221;0.346;0.463;0.323;
03/06/2019;10;0;AJ;09:00:00;2;0.263;0.46;0.236;0.303;0.357;0.296;
04/06/2019;10;0;AJ;09:00:00;2;0.283;0.458;0.198;0.238;0.294;0.242;
06/06/2019;10;0;AJ;09:00:00;2;0.562;0.3842;0.2208;0.298;0.461;0.361;
07/06/2019;10;0;AJ;09:00:00;2;0.318;0.344;0.203;0.308;0.402;0.317;
13/06/2019;10;0;AJ;09:00:00;2;0.42;0.48;0.207;0.311;0.394;0.322;
14/06/2019;10;0;AJ;09:00:00;2;0.345;0.433;0.236;0.285;0.316;0.277;
17/06/2019;10;0;AJ;09:00:00;2;0.306;0.453;0.216;0.273;0.292;0.259;
18/06/2019;10;0;AJ;09:00:00;2;0.387;0.432;0.242;0.427;0.403;0.362;
19/06/2019;10;0;AJ;09:00:00;2;0.366;0.202;0.21695;0.3;0.331;0.284;
20/06/2019;10;0;AJ;09:00:00;2;0.419;0.444;0.223;0.33;0.415;0.348;
21/06/2019;10;0;AJ;09:00:00;2;0.386;0.364;0.205;0.309;0.361;0.312;
24/06/2019;10;0;AJ;09:00:00;2;0.44;0.413;0.223;0.27;0.312;0.279;
25/06/2019;10;0;AJ;09:00:00;2;0.376;0.455;0.22555;0.273;0.323;0.272;
26/06/2019;10;0;AJ;09:00:00;2;0.265;0.36;0.218;0.262;0.322;0.264;
27/06/2019;10;0;AJ;09:00:00;2;0.33;0.369;0.218;0.331;0.368;0.309;
28/06/2019;10;0;AJ;09:00:00;2;0.296;0.406;0.207;0.274;0.337;0.267;
01/07/2019;10;0;AJ;09:00:00;2;0.37;0.394;0.252;0.326;0.391;0.332;
02/07/2019;10;0;AJ;09:00:00;2;0.398;0.591;0.236;0.3;0.317;0.282;
03/07/2019;10;0;AJ;09:00:00;2;0.349;0.371;0.215;0.297;0.361;0.303;
04/07/2019;10;0;AJ;09:00:00;2;0.32576;0.467;0.232;0.325;0.37;0.318;
05/07/2019;10;0;AJ;09:00:00;2;0.3398;0.358;0.22;0.357;0.4;0.357;
28/05/2019;10;0;AJ;09:00:00;2;0.373;0.457;0.21439;0.45;0.482;0.407;
05/06/2019;10;0;AJ;09:00:00;2;0.364;0.4;0.215;0.293;0.351;0.28;
22/05/2019;10;0;AK;09:00:00;2;0.41;0.112;0.297666666666667;0.399;0.383;0.252;
23/05/2019;10;0;AK;09:00:00;2;0.716;0.305;0.2658;0.28;0.267;0.224;
27/05/2019;10;0;AK;09:00:00;2;0.3245;0.1616;0.28075;0.382;0.354;0.225;
29/05/2019;10;0;AK;09:00:00;2;0.32;0.163;0.227;0.346;0.313;0.21;
03/06/2019;10;0;AK;09:00:00;2;0.394;0.127;0.333;0.303;0.288;0.201;
04/06/2019;10;0;AK;09:00:00;2;0.4473;0.12;0.355;0.238;0.229;0.15;
06/06/2019;10;0;AK;09:00:00;2;0.394;0.325;0.290916666666667;0.298;0.281;0.183;
07/06/2019;10;0;AK;09:00:00;2;0.367;0.138;0.259;0.308;0.291;0.191;
13/06/2019;10;0;AK;09:00:00;2;0.424;0.162;0.323;0.311;0.284;0.195;
14/06/2019;10;0;AK;08:00:00;2;0.409;0.144;0.309;0.285;0.258;0.177;
17/06/2019;10;0;AK;08:00:00;2;0.13;0.306;0.336933333333333;0.273;0.248;0.178;
18/06/2019;10;0;AK;09:00:00;2;0.392;0.138;0.307;0.427;0.381;0.257;
19/06/2019;10;0;AK;09:00:00;2;0.41;0.246;0.30012;0.3;0.27;0.197;
20/06/2019;10;0;AK;09:00:00;2;0.373;0.182;0.312;0.33;0.291;0.198;
21/06/2019;10;0;AK;09:00:00;2;0.382;0.131;0.281;0.309;0.271;0.196;
24/06/2019;10;0;AK;09:00:00;2;0.435;0.143;0.286;0.27;0.246;0.171;
25/06/2019;10;0;AK;09:00:00;2;0.4473;0.149;0.329;0.273;0.253;0.174;
26/06/2019;10;0;AK;09:00:00;2;0.356;0.092;0.252;0.262;0.234;0.155;
27/06/2019;10;0;AK;09:00:00;2;0.4;0.123;0.27;0.331;0.301;0.203;
28/06/2019;10;0;AK;09:00:00;2;0.377;0.118;0.256;0.274;0.251;0.179;
01/07/2019;10;0;AK;09:00:00;2;0.4084;0.144;0.299663333333333;0.326;0.3;0.194;
02/07/2019;10;0;AK;08:00:00;2;0.435;0.125;0.418;0.3;0.273;0.178;
03/07/2019;10;0;AK;09:00:00;2;0.338;0.129;0.248;0.297;0.274;0.184;
04/07/2019;10;0;AK;09:00:00;2;0.387;0.162;0.304;0.325;0.298;0.201;
05/07/2019;10;0;AK;09:00:00;2;0.312;0.1642;0.245;0.357;0.328;0.21;
28/05/2019;10;0;AK;09:00:00;2;0.409;0.121;0.307;0.45;0.421;0.291;
05/06/2019;10;0;AK;09:00:00;2;0.298;0.133;0.277;0.293;0.268;0.179;
22/05/2019;10;0;AM;08:00:00;2;0.487;0.368;0.382;0.252;0.21;0.174;
23/05/2019;10;0;AM;08:00:00;2;0.367;0.3902;0.283;0.224;0.196;0.163;
27/05/2019;10;0;AM;08:00:00;2;0.356;0.356;0.350666666666667;0.225;0.157;0.129;
29/05/2019;10;0;AM;09:00:00;2;0.324;0.324;0.242;0.21;0.133;0.11;
03/06/2019;10;0;AM;08:00:00;2;0.40775;0.347;0.293;0.201;0.157;0.132;
04/06/2019;10;0;AM;08:00:00;2;0.3985;0.442;0.32975;0.15;0.11;0.088;
06/06/2019;10;0;AM;08:00:00;2;0.46;0.355;0.352;0.183;0.137;0.109;
07/06/2019;10;0;AM;08:00:00;2;0.4071;0.302;0.309;0.191;0.138;0.117;
13/06/2019;10;0;AM;08:00:00;2;0.375;0.384;0.347;0.195;0.138;0.116;
14/06/2019;10;0;AM;08:00:00;2;0.352;0.349;0.325;0.177;0.133;0.113;
17/06/2019;10;0;AM;08:00:00;2;0.37;0.379;0.3355;0.178;0.142;0.121;
18/06/2019;10;0;AM;08:00:00;2;0.461;0.42;0.332;0.257;0.151;0.118;
19/06/2019;10;0;AM;08:00:00;2;0.347;0.3654;0.278;0.197;0.138;0.119;
20/06/2019;10;0;AM;08:00:00;2;0.309;0.386;0.298;0.198;0.137;0.116;
21/06/2019;10;0;AM;08:00:00;2;0.309;0.301;0.304;0.196;0.138;0.11;
24/06/2019;10;0;AM;09:00:00;2;0.322;0.381;0.372;0.171;0.119;0.103;
25/06/2019;10;0;AM;08:00:00;2;0.358;0.321;0.33295;0.174;0.133;0.11;
26/06/2019;10;0;AM;08:00:00;2;0.33;0.353;0.247;0.155;0.111;0.094;
27/06/2019;10;0;AM;08:00:00;2;0.437;0.309;0.324;0.203;0.144;0.123;
28/06/2019;10;0;AM;08:00:00;2;0.331;0.399;0.291;0.179;0.126;0.104;
01/07/2019;10;0;AM;08:00:00;2;0.328;0.3776;0.34115;0.194;0.139;0.112;
02/07/2019;10;0;AM;08:00:00;2;0.382;0.349;0.293;0.178;0.132;0.105;
03/07/2019;10;0;AM;08:00:00;2;0.361;0.262;0.33075;0.184;0.142;0.112;
04/07/2019;10;0;AM;08:00:00;2;0.36;0.361;0.306;0.201;0.132;0.106;
05/07/2019;10;0;AM;08:00:00;2;0.33;0.33;0.274;0.21;0.156;0.128;
28/05/2019;10;0;AM;08:00:00;2;0.397;0.362;0.368;0.291;0.235;0.195;
05/06/2019;10;0;AM;08:00:00;2;0.381;0.31;0.246;0.179;0.122;0.098;
22/05/2019;10;0;AT;08:00:00;2;0.339;0.256;0.253;0.21;0.138;0.174;
23/05/2019;10;0;AT;08:00:00;2;0.253;0.272;0.172;0.196;0.136;0.163;
27/05/2019;10;0;AT;08:00:00;2;0.239;0.247;0.20575;0.157;0.105;0.129;
29/05/2019;10;0;AT;08:00:00;2;0.225;0.218;0.17;0.133;0.088;0.11;
03/06/2019;10;0;AT;08:00:00;2;0.2598;0.226;0.211;0.157;0.114;0.132;
04/06/2019;10;0;AT;08:00:00;2;0.26036;0.317;0.203;0.11;0.066;0.088;
06/06/2019;10;0;AT;08:00:00;2;0.318;0.243;0.204;0.137;0.085;0.109;
07/06/2019;10;0;AT;08:00:00;2;0.256072;0.227;0.204;0.138;0.092;0.117;
13/06/2019;10;0;AT;08:00:00;2;0.251;0.265;0.23;0.138;0.092;0.116;
14/06/2019;10;0;AT;08:00:00;2;0.228;0.247;0.219;0.133;0.097;0.113;
17/06/2019;10;0;AT;08:00:00;2;0.239;0.274;0.20075;0.142;0.094;0.121;
18/06/2019;10;0;AT;08:00:00;2;0.306;0.283;0.198;0.151;0.088;0.118;
19/06/2019;10;0;AT;08:00:00;2;0.227;0.2504;0.203;0.138;0.095;0.119;
20/06/2019;10;0;AT;08:00:00;2;0.22;0.286;0.179;0.137;0.1;0.116;
21/06/2019;10;0;AT;08:00:00;2;0.196;0.229;0.198;0.138;0.089;0.11;
24/06/2019;10;0;AT;08:00:00;2;0.209;0.26;0.26;0.119;0.079;0.103;
25/06/2019;10;0;AT;08:00:00;2;0.225;0.236;0.2048;0.133;0.093;0.11;
26/06/2019;10;0;AT;08:00:00;2;0.219;0.27;0.174;0.111;0.075;0.094;
27/06/2019;10;0;AT;08:00:00;2;0.296;0.22;0.191;0.144;0.095;0.123;
28/06/2019;10;0;AT;08:00:00;2;0.209;0.274;0.197;0.126;0.082;0.104;
01/07/2019;10;0;AT;08:00:00;2;0.196;0.2504;0.2024;0.139;0.09;0.112;
02/07/2019;10;0;AT;08:00:00;2;0.245;0.238;0.194;0.132;0.079;0.105;
03/07/2019;10;0;AT;08:00:00;2;0.232;0.186;0.2048;0.142;0.089;0.112;
04/07/2019;10;0;AT;08:00:00;2;0.236;0.248;0.197;0.132;0.088;0.106;
05/07/2019;10;0;AT;08:00:00;2;0.218;0.223;0.176;0.156;0.098;0.128;
28/05/2019;10;0;AT;08:00:00;2;0.279;0.234;0.247;0.235;0.151;0.195;
05/06/2019;10;0;AT;08:00:00;2;0.265;0.204;0.174;0.122;0.076;0.098;
22/05/2019;10;0;AW;08:00:00;2;0.244;0.195;0.162;0.088;0.138;0.174;
23/05/2019;10;0;AW;08:00:00;2;0.184;0.1834;0.163;0.107;0.136;0.163;
27/05/2019;10;0;AW;08:00:00;2;0.175;0.194;0.140333333333333;0.074;0.105;0.129;
29/05/2019;10;0;AW;08:00:00;2;0.165;0.166;0.129;0.064;0.088;0.11;
03/06/2019;10;0;AW;08:00:00;2;0.1728;0.161;0.152;0.089;0.114;0.132;
04/06/2019;10;0;AW;08:00:00;2;0.18596;0.248;0.15;0.039;0.066;0.088;
06/06/2019;10;0;AW;08:00:00;2;0.229;0.187;0.125;0.057;0.085;0.109;
07/06/2019;10;0;AW;08:00:00;2;0.185992;0.17;0.133;0.062;0.092;0.117;
13/06/2019;10;0;AW;08:00:00;2;0.177;0.204;0.151;0.073;0.092;0.116;
14/06/2019;10;0;AW;08:00:00;2;0.17;0.188;0.162;0.068;0.097;0.113;
17/06/2019;10;0;AW;08:00:00;2;0.181;0.21;0.1455;0.063;0.094;0.121;
18/06/2019;10;0;AW;08:00:00;2;0.211;0.202;0.14;0.061;0.088;0.118;
19/06/2019;10;0;AW;08:00:00;2;0.175;0.19948;0.142;0.068;0.095;0.119;
20/06/2019;10;0;AW;08:00:00;2;0.164;0.209;0.129;0.064;0.1;0.116;
21/06/2019;10;0;AW;08:00:00;2;0.15;0.172;0.149;0.061;0.089;0.11;
24/06/2019;10;0;AW;08:00:00;2;0.15;0.184;0.198;0.055;0.079;0.103;
25/06/2019;10;0;AW;08:00:00;2;0.168;0.186;0.15;0.066;0.093;0.11;
26/06/2019;10;0;AW;08:00:00;2;0.166;0.214;0.116;0.059;0.075;0.094;
27/06/2019;10;0;AW;08:00:00;2;0.205;0.162;0.129;0.064;0.095;0.123;
28/06/2019;10;0;AW;08:00:00;2;0.162;0.196;0.139;0.055;0.082;0.104;
01/07/2019;10;0;AW;08:00:00;2;0.133;0.18588;0.1438;0.063;0.09;0.112;
02/07/2019;10;0;AW;08:00:00;2;0.169;0.177;0.132;0.048;0.079;0.105;
03/07/2019;10;0;AW;08:00:00;2;0.169;0.136;0.1432;0.058;0.089;0.112;
04/07/2019;10;0;AW;08:00:00;2;0.168;0.178;0.14;0.054;0.088;0.106;
05/07/2019;10;0;AW;08:00:00;2;0.16;0.151;0.123;0.068;0.098;0.128;
28/05/2019;10;0;AW;08:00:00;2;0.217;0.175;0.191;0.107;0.151;0.195;
05/06/2019;10;0;AW;08:00:00;2;0.198;0.155;0.134;0.056;0.076;0.098;
22/05/2019;10;0;AX;NA;2;0.118;0.1;0.092;NA;NA;NA;
23/05/2019;10;0;AX;NA;2;0.085;0.0872;0.091;NA;NA;NA;
27/05/2019;10;0;AX;NA;2;0.093;0.099;0.0785;NA;NA;NA;
29/05/2019;10;0;AX;NA;2;0.081;0.081;0.067;NA;NA;NA;
03/06/2019;10;0;AX;NA;2;0.0916;0.09;0.081;NA;NA;NA;
04/06/2019;10;0;AX;NA;2;0.095;0.1;0.0702;NA;NA;NA;
06/06/2019;10;0;AX;NA;2;0.117;0.103;0.07;NA;NA;NA;
07/06/2019;10;0;AX;NA;2;0.087;0.085;0.067;NA;NA;NA;
13/06/2019;10;0;AX;NA;2;0.087;0.093;0.073;NA;NA;NA;
14/06/2019;10;0;AX;NA;2;0.079;0.093;0.098;NA;NA;NA;
17/06/2019;10;0;AX;NA;2;0.091;0.105;0.0763333333333333;NA;NA;NA;
18/06/2019;10;0;AX;NA;2;0.093;0.094;0.081;NA;NA;NA;
19/06/2019;10;0;AX;NA;2;0.091;0.0935;0.075;NA;NA;NA;
20/06/2019;10;0;AX;NA;2;0.074;0.103;0.079;NA;NA;NA;
21/06/2019;10;0;AX;NA;2;0.075;0.085;0.079;NA;NA;NA;
24/06/2019;10;0;AX;NA;2;0.079;0.096;0.094;NA;NA;NA;
25/06/2019;10;0;AX;NA;2;0.082;0.085;0.0870833333333333;NA;NA;NA;
26/06/2019;10;0;AX;NA;2;0.075;0.098;0.069;NA;NA;NA;
27/06/2019;10;0;AX;NA;2;0.1;0.078;0.065;NA;NA;NA;
28/06/2019;10;0;AX;NA;2;0.085;0.093;0.08;NA;NA;NA;
01/07/2019;10;0;AX;NA;2;0.062;0.0902;0.07704;NA;NA;NA;
02/07/2019;10;0;AX;NA;2;0.085;0.088;0.056;NA;NA;NA;
03/07/2019;10;0;AX;NA;2;0.082;0.071;0.0854666666666667;NA;NA;NA;
04/07/2019;10;0;AX;NA;2;0.086;0.09;0.079;NA;NA;NA;
05/07/2019;10;0;AX;NA;2;0.085;0.071;0.072;NA;NA;NA;
28/05/2019;10;0;AX;NA;2;0.112;0.092;0.1;NA;NA;NA;
05/06/2019;10;0;AX;NA;2;0.114;0.078;0.08;NA;NA;NA;
22/05/2019;10;0;BB;09:00:00;2;0.393;0.204;0.386666666666667;0.362;0.365;0.335;
23/05/2019;10;0;BB;09:00:00;2;0.235;0.254;0.37825;0.27;0.292;0.235;
27/05/2019;10;0;BB;09:00:00;2;0.336;0.237;0.367;0.43;0.432;0.368;
29/05/2019;10;0;BB;09:00:00;2;0.344;0.232;0.315;0.463;0.523;0.323;
03/06/2019;10;0;BB;09:00:00;2;0.273;0.217;0.434;0.357;0.36;0.296;
04/06/2019;10;0;BB;09:00:00;2;0.282;0.216;0.381;0.294;0.291;0.242;
06/06/2019;10;0;BB;09:00:00;2;0.3266;0.416;0.38245;0.461;0.461;0.361;
07/06/2019;10;0;BB;09:00:00;2;0.302;0.204;0.397;0.402;0.406;0.317;
13/06/2019;10;0;BB;09:00:00;2;0.414;0.197;0.469;0.394;0.399;0.322;
14/06/2019;10;0;BB;09:00:00;2;0.338;0.243;0.362;0.316;0.319;0.277;
17/06/2019;10;0;BB;09:00:00;2;0.313;0.218;0.375;0.292;0.291;0.259;
18/06/2019;10;0;BB;09:00:00;2;0.399;0.222;0.373;0.403;0.419;0.362;
19/06/2019;10;0;BB;09:00:00;2;0.188;0.342;0.409733333333333;0.331;0.346;0.284;
20/06/2019;10;0;BB;09:00:00;2;0.399;0.203;0.356;0.415;0.425;0.348;
21/06/2019;10;0;BB;09:00:00;2;0.383;0.203;0.354;0.361;0.363;0.312;
24/06/2019;10;0;BB;09:00:00;2;0.405;0.229;0.425;0.312;0.315;0.279;
25/06/2019;10;0;BB;09:00:00;2;0.378;0.2962;0.373;0.323;0.328;0.272;
26/06/2019;10;0;BB;09:00:00;2;0.298;0.226;0.313;0.322;0.326;0.264;
27/06/2019;10;0;BB;09:00:00;2;0.333;0.215;0.339;0.368;0.372;0.309;
28/06/2019;10;0;BB;09:00:00;2;0.291;0.204;0.298;0.337;0.347;0.267;
01/07/2019;10;0;BB;09:00:00;2;0.368;0.249;0.384;0.391;0.391;0.332;
02/07/2019;10;0;BB;09:00:00;2;0.382;0.219;0.421;0.317;0.319;0.282;
03/07/2019;10;0;BB;09:00:00;2;0.326;0.231;0.325;0.361;0.369;0.303;
04/07/2019;10;0;BB;09:00:00;2;0.306;0.228;0.401;0.37;0.381;0.318;
05/07/2019;10;0;BB;09:00:00;2;0.29312;0.224;0.356;0.4;0.405;0.357;
28/05/2019;10;0;BB;09:00:00;2;0.356;0.2412;0.464;0.482;0.488;0.407;
05/06/2019;10;0;BB;09:00:00;2;0.361;0.242;0.401;0.351;0.35;0.28;
22/05/2019;10;0;BD;08:00:00;2;0.15;0.142;0.124;0.088;NA;NA;
23/05/2019;10;0;BD;08:00:00;2;0.118;0.121;0.115;0.107;NA;NA;
27/05/2019;10;0;BD;08:00:00;2;0.119;0.134;0.0873333333333333;0.074;NA;NA;
29/05/2019;10;0;BD;08:00:00;2;0.114;0.114;0.094;0.064;NA;NA;
03/06/2019;10;0;BD;08:00:00;2;0.1262;0.122;0.104;0.089;NA;NA;
04/06/2019;10;0;BD;08:00:00;2;0.13244;0.148;0.11175;0.039;NA;NA;
06/06/2019;10;0;BD;08:00:00;2;0.162;0.136;0.088;0.057;NA;NA;
07/06/2019;10;0;BD;08:00:00;2;0.128488;0.115;0.095;0.062;NA;NA;
13/06/2019;10;0;BD;08:00:00;2;0.121;0.133;0.104;0.073;NA;NA;
14/06/2019;10;0;BD;08:00:00;2;0.112;0.128;0.124;0.068;NA;NA;
17/06/2019;10;0;BD;08:00:00;2;0.128;0.148;0.103;0.063;NA;NA;
18/06/2019;10;0;BD;08:00:00;2;0.141;0.136;0.106;0.061;NA;NA;
19/06/2019;10;0;BD;08:00:00;2;0.128;0.13325;0.098;0.068;NA;NA;
20/06/2019;10;0;BD;08:00:00;2;0.115;0.139;0.1;0.064;NA;NA;
21/06/2019;10;0;BD;08:00:00;2;0.102;0.111;0.105;0.061;NA;NA;
24/06/2019;10;0;BD;08:00:00;2;0.114;0.134;0.13;0.055;NA;NA;
25/06/2019;10;0;BD;08:00:00;2;0.119;0.125;0.1096875;0.066;NA;NA;
26/06/2019;10;0;BD;08:00:00;2;0.107;0.142;0.094;0.059;NA;NA;
27/06/2019;10;0;BD;08:00:00;2;0.146;0.107;0.081;0.064;NA;NA;
28/06/2019;10;0;BD;08:00:00;2;0.111;0.142;0.108;0.055;NA;NA;
01/07/2019;10;0;BD;08:00:00;2;0.08;0.1254;0.0984;0.063;NA;NA;
02/07/2019;10;0;BD;08:00:00;2;0.125;0.123;0.082;0.048;NA;NA;
03/07/2019;10;0;BD;08:00:00;2;0.119;0.095;0.10835;0.058;NA;NA;
04/07/2019;10;0;BD;08:00:00;2;0.114;0.124;0.102;0.054;NA;NA;
05/07/2019;10;0;BD;08:00:00;2;0.11;0.105;0.089;0.068;NA;NA;
28/05/2019;10;0;BD;08:00:00;2;0.157;0.129;0.13;0.107;NA;NA;
05/06/2019;10;0;BD;08:00:00;2;0.143;0.106;0.093;0.056;NA;NA;
22/05/2019;10;0;BE;08:00:00;2;0.192;0.166;0.14;0.088;0.138;NA;
23/05/2019;10;0;BE;08:00:00;2;0.152;0.1586;0.134;0.107;0.136;NA;
27/05/2019;10;0;BE;08:00:00;2;0.148;0.167;0.116333333333333;0.074;0.105;NA;
29/05/2019;10;0;BE;08:00:00;2;0.133;0.14;0.11;0.064;0.088;NA;
03/06/2019;10;0;BE;08:00:00;2;0.1496;0.136;0.124;0.089;0.114;NA;
04/06/2019;10;0;BE;08:00:00;2;0.15512;0.194;0.12525;0.039;0.066;NA;
06/06/2019;10;0;BE;08:00:00;2;0.2;0.165;0.102;0.057;0.085;NA;
07/06/2019;10;0;BE;08:00:00;2;0.156144;0.151;0.108;0.062;0.092;NA;
13/06/2019;10;0;BE;08:00:00;2;0.146;0.169;0.126;0.073;0.092;NA;
14/06/2019;10;0;BE;08:00:00;2;0.144;0.16;0.145;0.068;0.097;NA;
17/06/2019;10;0;BE;08:00:00;2;0.149;0.181;0.12625;0.063;0.094;NA;
18/06/2019;10;0;BE;08:00:00;2;0.173;0.17;0.12;0.061;0.088;NA;
19/06/2019;10;0;BE;08:00:00;2;0.145;0.16432;0.126;0.068;0.095;NA;
20/06/2019;10;0;BE;08:00:00;2;0.144;0.177;0.112;0.064;0.1;NA;
21/06/2019;10;0;BE;08:00:00;2;0.126;0.145;0.124;0.061;0.089;NA;
24/06/2019;10;0;BE;08:00:00;2;0.132;0.164;0.16;0.055;0.079;NA;
25/06/2019;10;0;BE;08:00:00;2;0.146;0.159;0.1253125;0.066;0.093;NA;
26/06/2019;10;0;BE;08:00:00;2;0.139;0.182;0.103;0.059;0.075;NA;
27/06/2019;10;0;BE;08:00:00;2;0.18;0.138;0.102;0.064;0.095;NA;
28/06/2019;10;0;BE;08:00:00;2;0.138;0.173;0.121;0.055;0.082;NA;
01/07/2019;10;0;BE;08:00:00;2;0.105;0.15092;0.117;0.063;0.09;NA;
02/07/2019;10;0;BE;08:00:00;2;0.152;0.155;0.107;0.048;0.079;NA;
03/07/2019;10;0;BE;08:00:00;2;0.145;0.111;0.12085;0.058;0.089;NA;
04/07/2019;10;0;BE;08:00:00;2;0.139;0.153;0.118;0.054;0.088;NA;
05/07/2019;10;0;BE;08:00:00;2;0.137;0.127;0.103;0.068;0.098;NA;
28/05/2019;10;0;BE;08:00:00;2;0.187;0.155;0.16;0.107;0.151;NA;
05/06/2019;10;0;BE;08:00:00;2;0.172;0.127;0.107;0.056;0.076;NA;
21/05/2019;11;0;AD;09:00:00;2;0.409;0.377;0.279;0.217;0.147;0.107;
22/05/2019;11;0;AD;09:00:00;2;0.414;0.443;0.399;0.2;0.153;0.129;
27/05/2019;11;0;AD;09:00:00;2;0.407;0.328;0.382;0.224;0.15;0.11;
29/05/2019;11;0;AD;09:00:00;2;0.37;0.272;0.346;0.161;0.13;0.113;
03/06/2019;11;0;AD;09:00:00;2;0.399;0.323;0.303;0.227;0.168;0.129;
04/06/2019;11;0;AD;09:00:00;2;0.498;0.3602;0.238;0.189;0.131;0.104;
07/06/2019;11;0;AD;09:00:00;2;0.344;0.35;0.308;0.19;0.147;0.121;
11/06/2019;11;0;AD;09:00:00;2;0.3916;0.363;0.310333333333333;0.19;0.134;0.105;
12/06/2019;11;0;AD;09:00:00;2;0.395;0.33;0.3045;0.174;0.134;0.108;
13/06/2019;11;0;AD;09:00:00;2;0.438;0.392;0.311;0.198;0.149;0.124;
14/06/2019;11;0;AD;09:00:00;2;0.394;0.369;0.285;0.22;0.158;0.123;
17/06/2019;11;0;AD;09:00:00;2;0.425;0.273;0.3695;0.197;0.152;0.113;
18/06/2019;11;0;AD;09:00:00;2;0.476;0.384;0.427;0.227;0.176;0.151;
19/06/2019;11;0;AD;09:00:00;2;0.4318;0.317;0.3;0.194;0.14;0.111;
20/06/2019;11;0;AD;09:00:00;2;0.432;0.343;0.33;0.207;0.161;0.132;
21/06/2019;11;0;AD;09:00:00;2;0.334;0.349;0.309;0.191;0.138;0.108;
24/06/2019;11;0;AD;09:00:00;2;0.437;0.403;0.27;0.13;0.107;0.09;
25/06/2019;11;0;AD;09:00:00;2;0.362;0.36264;0.273;0.194;0.133;0.111;
26/06/2019;11;0;AD;09:00:00;2;0.396;0.281;0.262;0.166;0.122;0.089;
27/06/2019;11;0;AD;09:00:00;2;0.355;0.367;0.331;0.161;0.126;0.107;
28/06/2019;11;0;AD;09:00:00;2;0.452;0.331;0.274;0.197;0.137;0.116;
01/07/2019;11;0;AD;09:00:00;2;0.43;0.37924;0.326;0.194;0.132;0.098;
02/07/2019;11;0;AD;09:00:00;2;0.401;0.338;0.3;0.178;0.141;0.104;
03/07/2019;11;0;AD;09:00:00;2;0.286;0.297;0.2984;0.163;0.106;0.088;
04/07/2019;11;0;AD;09:00:00;2;0.418;0.346;0.325;0.189;0.14;0.118;
28/05/2019;11;0;AD;09:00:00;2;0.405;0.409;0.45;0.189;0.138;0.115;
